season,posteam,week,game_id,player_id,full_name,position,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_completions_exp,receptions_exp,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_yards_gained_exp,rec_yards_gained_exp,rush_yards_gained_exp,pass_touchdown,rec_touchdown,rush_touchdown,pass_touchdown_exp,rec_touchdown_exp,rush_touchdown_exp,pass_two_point_conv,rec_two_point_conv,rush_two_point_conv,pass_two_point_conv_exp,rec_two_point_conv_exp,rush_two_point_conv_exp,pass_first_down,rec_first_down,rush_first_down,pass_first_down_exp,rec_first_down_exp,rush_first_down_exp,pass_interception,rec_interception,pass_interception_exp,rec_interception_exp,rec_fumble_lost,rush_fumble_lost,pass_fantasy_points_exp,rec_fantasy_points_exp,rush_fantasy_points_exp,pass_fantasy_points,rec_fantasy_points,rush_fantasy_points,total_yards_gained,total_yards_gained_exp,total_touchdown,total_touchdown_exp,total_first_down,total_first_down_exp,total_fantasy_points,total_fantasy_points_exp,pass_completions_diff,receptions_diff,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_two_point_conv_diff,rec_two_point_conv_diff,rush_two_point_conv_diff,pass_first_down_diff,rec_first_down_diff,rush_first_down_diff,pass_interception_diff,rec_interception_diff,pass_fantasy_points_diff,rec_fantasy_points_diff,rush_fantasy_points_diff,total_yards_gained_diff,total_touchdown_diff,total_first_down_diff,total_fantasy_points_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,pass_air_yards_team,rec_air_yards_team,pass_completions_team,receptions_team,pass_completions_exp_team,receptions_exp_team,pass_yards_gained_team,rec_yards_gained_team,rush_yards_gained_team,pass_yards_gained_exp_team,rec_yards_gained_exp_team,rush_yards_gained_exp_team,pass_touchdown_team,rec_touchdown_team,rush_touchdown_team,pass_touchdown_exp_team,rec_touchdown_exp_team,rush_touchdown_exp_team,pass_two_point_conv_team,rec_two_point_conv_team,rush_two_point_conv_team,pass_two_point_conv_exp_team,rec_two_point_conv_exp_team,rush_two_point_conv_exp_team,pass_first_down_team,rec_first_down_team,rush_first_down_team,pass_first_down_exp_team,rec_first_down_exp_team,rush_first_down_exp_team,pass_interception_team,rec_interception_team,pass_interception_exp_team,rec_interception_exp_team,rec_fumble_lost_team,rush_fumble_lost_team,pass_fantasy_points_exp_team,rec_fantasy_points_exp_team,rush_fantasy_points_exp_team,pass_fantasy_points_team,rec_fantasy_points_team,rush_fantasy_points_team,pass_completions_diff_team,receptions_diff_team,pass_yards_gained_diff_team,rec_yards_gained_diff_team,rush_yards_gained_diff_team,pass_touchdown_diff_team,rec_touchdown_diff_team,rush_touchdown_diff_team,pass_two_point_conv_diff_team,rec_two_point_conv_diff_team,rush_two_point_conv_diff_team,pass_first_down_diff_team,rec_first_down_diff_team,rush_first_down_diff_team,pass_interception_diff_team,rec_interception_diff_team,pass_fantasy_points_diff_team,rec_fantasy_points_diff_team,rush_fantasy_points_diff_team,total_yards_gained_team,total_yards_gained_exp_team,total_yards_gained_diff_team,total_touchdown_team,total_touchdown_exp_team,total_touchdown_diff_team,total_first_down_team,total_first_down_exp_team,total_first_down_diff_team,total_fantasy_points_team,total_fantasy_points_exp_team,total_fantasy_points_diff_team
2019,MIN,1,2019_01_ATL_MIN,00-0029604,Kirk Cousins,QB,10,0,6,51,0,8,0,7.22,0,98,0,4,77.56,0,2.27,1,0,1,0.14,0,0.73,0,0,0,0,0,0,4,0,3,3.12,0,2.4,0,0,0.13,0,0,0,3.41,0,4.59,7.92,0,6.4,102,79.83,2,0.87,7,5.52,14.32,8,0.7800000000000002,0,20.439999999999998,0,1.73,0.86,0,0.27,0,0,0,0.8799999999999999,0,0.6000000000000001,-0.13,0,4.51,0,1.8100000000000005,22.17,1.13,1.4800000000000004,6.32,10,10,38,51,51,8,8,7.22,7.22,98,98,172,77.56,77.56,150.11,1,1,3,0.14,0.13,1.8499999999999999,0,0,0,0,0,0,4,4,10,3.12,3.12,9.63,0,0,0.13,0.14,0,0,3.41,15.83,26.06,7.92,23.8,35.2,0.7800000000000002,0.7799999999999999,20.439999999999998,20.439999999999998,21.88999999999999,0.86,0.87,1.1500000000000001,0,0,0,0.8799999999999999,0.8800000000000001,0.36999999999999983,-0.13,-0.14,4.51,7.9700000000000015,9.140000000000002,270,227.67000000000002,42.329999999999984,4,1.98,2.02,14,12.75,1.25,59,41.89,17.110000000000003
2019,MIN,1,2019_01_ATL_MIN,00-0033893,Dalvin Cook,RB,0,2,21,0,2,0,2,0,1.61,0,9,111,0,13.96,94.79,0,0,2,0,0.03,0.98,0,0,0,0,0,0,0,0,5,0,0.31,5.74,0,0,0,0.01,0,0,0,3.18,15.34,0,2.9,23.1,120,108.75,2,1.01,5,6.05,26,18.52,0,0.3899999999999999,0,-4.960000000000001,16.209999999999994,0,-0.03,1.02,0,0,0,0,-0.31,-0.7400000000000002,0,-0.01,0,-0.28000000000000025,7.760000000000002,11.25,0.99,-1.0499999999999998,7.48,10,10,38,51,51,8,8,7.22,7.22,98,98,172,77.56,77.56,150.11,1,1,3,0.14,0.13,1.8499999999999999,0,0,0,0,0,0,4,4,10,3.12,3.12,9.63,0,0,0.13,0.14,0,0,3.41,15.83,26.06,7.92,23.8,35.2,0.7800000000000002,0.7799999999999999,20.439999999999998,20.439999999999998,21.88999999999999,0.86,0.87,1.1500000000000001,0,0,0,0.8799999999999999,0.8800000000000001,0.36999999999999983,-0.13,-0.14,4.51,7.9700000000000015,9.140000000000002,270,227.67000000000002,42.329999999999984,4,1.98,2.02,14,12.75,1.25,59,41.89,17.110000000000003
2019,MIN,1,2019_01_ATL_MIN,00-0030035,Adam Thielen,WR,0,3,0,0,25,0,3,0,1.96,0,43,0,0,25.06,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,2,0,0,1.16,0,0,0,0,0.06,0,0,0,4.77,0,0,13.3,0,43,25.06,1,0.05,2,1.16,13.3,4.77,0,1.04,0,17.94,0,0,0.95,0,0,0,0,0,0.8400000000000001,0,0,-0.06,0,8.530000000000001,0,17.94,0.95,0.8400000000000001,8.530000000000001,10,10,38,51,51,8,8,7.22,7.22,98,98,172,77.56,77.56,150.11,1,1,3,0.14,0.13,1.8499999999999999,0,0,0,0,0,0,4,4,10,3.12,3.12,9.63,0,0,0.13,0.14,0,0,3.41,15.83,26.06,7.92,23.8,35.2,0.7800000000000002,0.7799999999999999,20.439999999999998,20.439999999999998,21.88999999999999,0.86,0.87,1.1500000000000001,0,0,0,0.8799999999999999,0.8800000000000001,0.36999999999999983,-0.13,-0.14,4.51,7.9700000000000015,9.140000000000002,270,227.67000000000002,42.329999999999984,4,1.98,2.02,14,12.75,1.25,59,41.89,17.110000000000003
2019,ATL,1,2019_01_ATL_MIN,00-0026143,Matt Ryan,QB,46,0,2,360,0,33,0,31.4,0,304,0,24,330.34,0,14.42,2,0,0,1.67,0,0.01,0,0,0,1.05,0,0,16,0,1,16.58,0,0.45,2,0,0.91,0,0,0,20.18,0,1.52,16.16,0,2.4,328,344.76,2,1.68,17,17.029999999999998,18.56,21.7,1.6000000000000014,0,-26.339999999999975,0,9.58,0.33000000000000007,0,-0.01,-1.05,0,0,-0.5799999999999983,0,0.55,1.0899999999999999,0,-4.02,0,0.8799999999999999,-16.75999999999999,0.32000000000000006,-0.029999999999997584,-3.1400000000000006,46,46,17,360,360,33,33,31.4,31.4,304,304,73,330.34,330.34,79.2,2,2,0,1.67,1.67,0.54,0,0,0,1.05,1.04,0,16,16,5,16.58,16.6,4.9,2,2,0.91,0.9,0,1,20.18,76.55,11.15,16.16,75.39999999999999,5.3,1.6000000000000014,1.5999999999999999,-26.339999999999975,-26.33999999999999,-6.200000000000001,0.33000000000000007,0.32999999999999996,-0.54,-1.05,-1.04,0,-0.5799999999999983,-0.6000000000000002,0.10000000000000003,1.0899999999999999,1.0999999999999999,-4.02,-1.1500000000000017,-5.8500000000000005,377,409.53999999999996,-32.53999999999999,2,2.21,-0.21000000000000008,21,21.5,-0.5000000000000002,80.69999999999999,87.7,-7.000000000000002
2019,ATL,1,2019_01_ATL_MIN,00-0027944,Julio Jones,WR,0,11,0,0,107,0,6,0,6.92,0,31,0,0,76.66,0,0,1,0,0,0.7,0,0,0,0,0,0.52,0,0,4,0,0,4.44,0,0,1,0,0.26,0,0,0,19.83,0,0,15.1,0,31,76.66,1,0.7,4,4.44,15.1,19.83,0,-0.9199999999999999,0,-45.66,0,0,0.30000000000000004,0,0,-0.52,0,0,-0.4400000000000004,0,0,0.74,0,-4.729999999999999,0,-45.66,0.30000000000000004,-0.4400000000000004,-4.729999999999999,46,46,17,360,360,33,33,31.4,31.4,304,304,73,330.34,330.34,79.2,2,2,0,1.67,1.67,0.54,0,0,0,1.05,1.04,0,16,16,5,16.58,16.6,4.9,2,2,0.91,0.9,0,1,20.18,76.55,11.15,16.16,75.39999999999999,5.3,1.6000000000000014,1.5999999999999999,-26.339999999999975,-26.33999999999999,-6.200000000000001,0.33000000000000007,0.32999999999999996,-0.54,-1.05,-1.04,0,-0.5799999999999983,-0.6000000000000002,0.10000000000000003,1.0899999999999999,1.0999999999999999,-4.02,-1.1500000000000017,-5.8500000000000005,377,409.53999999999996,-32.53999999999999,2,2.21,-0.21000000000000008,21,21.5,-0.5000000000000002,80.69999999999999,87.7,-7.000000000000002
2019,MIN,1,2019_01_ATL_MIN,NA,NA,NA,0,1,0,0,-9,0,0,0,0.71,0,0,0,0,1.1,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0,0,0,1.01,0,0,0,0,0,1.1,0,0.03,0,0.14,0,1.01,0,-0.71,0,-1.1,0,0,-0.03,0,0,0,0,0,-0.14,0,0,-0.01,0,-1.01,0,-1.1,-0.03,-0.14,-1.01,10,10,38,51,51,8,8,7.22,7.22,98,98,172,77.56,77.56,150.11,1,1,3,0.14,0.13,1.8499999999999999,0,0,0,0,0,0,4,4,10,3.12,3.12,9.63,0,0,0.13,0.14,0,0,3.41,15.83,26.06,7.92,23.8,35.2,0.7800000000000002,0.7799999999999999,20.439999999999998,20.439999999999998,21.88999999999999,0.86,0.87,1.1500000000000001,0,0,0,0.8799999999999999,0.8800000000000001,0.36999999999999983,-0.13,-0.14,4.51,7.9700000000000015,9.140000000000002,270,227.67000000000002,42.329999999999984,4,1.98,2.02,14,12.75,1.25,59,41.89,17.110000000000003
2019,ATL,1,2019_01_ATL_MIN,00-0031570,Justin Hardy,WR,0,5,0,0,28,0,4,0,3.7,0,41,0,0,34.24,0,0,0,0,0,0.03,0,0,0,0,0,0.52,0,0,2,0,0,1.94,0,0,0,0,0.06,0,0,0,8.32,0,0,8.1,0,41,34.24,0,0.03,2,1.94,8.1,8.32,0,0.2999999999999998,0,6.759999999999998,0,0,-0.03,0,0,-0.52,0,0,0.06000000000000005,0,0,-0.06,0,-0.22000000000000064,0,6.759999999999998,-0.03,0.06000000000000005,-0.22000000000000064,46,46,17,360,360,33,33,31.4,31.4,304,304,73,330.34,330.34,79.2,2,2,0,1.67,1.67,0.54,0,0,0,1.05,1.04,0,16,16,5,16.58,16.6,4.9,2,2,0.91,0.9,0,1,20.18,76.55,11.15,16.16,75.39999999999999,5.3,1.6000000000000014,1.5999999999999999,-26.339999999999975,-26.33999999999999,-6.200000000000001,0.33000000000000007,0.32999999999999996,-0.54,-1.05,-1.04,0,-0.5799999999999983,-0.6000000000000002,0.10000000000000003,1.0899999999999999,1.0999999999999999,-4.02,-1.1500000000000017,-5.8500000000000005,377,409.53999999999996,-32.53999999999999,2,2.21,-0.21000000000000008,21,21.5,-0.5000000000000002,80.69999999999999,87.7,-7.000000000000002
2019,ATL,1,2019_01_ATL_MIN,NA,NA,NA,0,1,0,0,15,0,0,0,0.48,0,0,0,0,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.04,0,0,0,1.47,0,0,0,0,0,9.62,0,0,0,0.48,0,1.47,0,-0.48,0,-9.62,0,0,0,0,0,0,0,0,-0.48,0,0,-0.04,0,-1.47,0,-9.62,0,-0.48,-1.47,46,46,17,360,360,33,33,31.4,31.4,304,304,73,330.34,330.34,79.2,2,2,0,1.67,1.67,0.54,0,0,0,1.05,1.04,0,16,16,5,16.58,16.6,4.9,2,2,0.91,0.9,0,1,20.18,76.55,11.15,16.16,75.39999999999999,5.3,1.6000000000000014,1.5999999999999999,-26.339999999999975,-26.33999999999999,-6.200000000000001,0.33000000000000007,0.32999999999999996,-0.54,-1.05,-1.04,0,-0.5799999999999983,-0.6000000000000002,0.10000000000000003,1.0899999999999999,1.0999999999999999,-4.02,-1.1500000000000017,-5.8500000000000005,377,409.53999999999996,-32.53999999999999,2,2.21,-0.21000000000000008,21,21.5,-0.5000000000000002,80.69999999999999,87.7,-7.000000000000002
2019,ATL,1,2019_01_ATL_MIN,00-0034411,Russell Gage,WR,0,2,1,0,34,0,1,0,1.14,0,13,-1,0,22.36,6.43,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,1,0,0,1.17,0.2,0,0,0,0.07,0,0,0,3.55,0.76,0,2.3,-0.1,12,28.79,0,0.05,1,1.3699999999999999,2.1999999999999997,4.31,0,-0.1399999999999999,0,-9.36,-7.43,0,-0.03,-0.02,0,0,0,0,-0.16999999999999993,-0.2,0,-0.07,0,-1.25,-0.86,-16.79,-0.05,-0.3699999999999999,-2.11,46,46,17,360,360,33,33,31.4,31.4,304,304,73,330.34,330.34,79.2,2,2,0,1.67,1.67,0.54,0,0,0,1.05,1.04,0,16,16,5,16.58,16.6,4.9,2,2,0.91,0.9,0,1,20.18,76.55,11.15,16.16,75.39999999999999,5.3,1.6000000000000014,1.5999999999999999,-26.339999999999975,-26.33999999999999,-6.200000000000001,0.33000000000000007,0.32999999999999996,-0.54,-1.05,-1.04,0,-0.5799999999999983,-0.6000000000000002,0.10000000000000003,1.0899999999999999,1.0999999999999999,-4.02,-1.1500000000000017,-5.8500000000000005,377,409.53999999999996,-32.53999999999999,2,2.21,-0.21000000000000008,21,21.5,-0.5000000000000002,80.69999999999999,87.7,-7.000000000000002
2019,MIN,1,2019_01_ATL_MIN,00-0031588,Stefon Diggs,WR,0,2,0,0,29,0,2,0,1.34,0,37,0,0,23.05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0.98,0,0,0,0,0.04,0,0,0,3.78,0,0,5.7,0,37,23.05,0,0.02,1,0.98,5.7,3.78,0,0.6599999999999999,0,13.95,0,0,-0.02,0,0,0,0,0,0.020000000000000018,0,0,-0.04,0,1.9200000000000004,0,13.95,-0.02,0.020000000000000018,1.9200000000000004,10,10,38,51,51,8,8,7.22,7.22,98,98,172,77.56,77.56,150.11,1,1,3,0.14,0.13,1.8499999999999999,0,0,0,0,0,0,4,4,10,3.12,3.12,9.63,0,0,0.13,0.14,0,0,3.41,15.83,26.06,7.92,23.8,35.2,0.7800000000000002,0.7799999999999999,20.439999999999998,20.439999999999998,21.88999999999999,0.86,0.87,1.1500000000000001,0,0,0,0.8799999999999999,0.8800000000000001,0.36999999999999983,-0.13,-0.14,4.51,7.9700000000000015,9.140000000000002,270,227.67000000000002,42.329999999999984,4,1.98,2.02,14,12.75,1.25,59,41.89,17.110000000000003
